endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
SMLN ML ML,1200000,1135,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.77829,-47.92909
Condomínio Privê I Quadra 1 Conjunto M,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7215200018704,-47.8561700311751
Condomínio Privê I Quadra 1 Conjunto O,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7220150161171,-47.8536399956111
Condomínio Privê I Quadra 1 Conjunto P,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7221600020873,-47.8527749832034
Condomínio Privê I Quadra 1 Conjunto P,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7221600020873,-47.8527749832034
Condomínio Privê I Quadra 1 Conjunto N,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7218749964246,-47.854495033554
Nosso Lar Porto Seguro Trecho 13,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7822036110817,-47.7966791101206
Condomínio Privê I Quadra 1 Conjunto C,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7192399984781,-47.8635349999478
Condomínio Privê I Quadra 1 Conjunto F,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7202550050431,-47.8611449840763
Condomínio Privê I Quadra 1 Conjunto M,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7215200018704,-47.8561700311751
Nosso Lar Porto Seguro Trecho 13,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7822036110817,-47.7966791101206
Condomínio Privê I Quadra 1 Conjunto C,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7192399984781,-47.8635349999478
Condomínio Privê I Quadra 1 Conjunto E,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7209799977583,-47.8620499781622
Condomínio Privê II Quadra 1 Conjunto Q,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.71411500951,-47.8492800229458
Condomínio Privê I Quadra 1 Conjunto M,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7215200018704,-47.8561700311751
Condomínio Privê I Quadra 1 Conjunto B,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7188899911562,-47.8643200070897
Condomínio Privê I Quadra 1 Conjunto Q,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7223549861099,-47.85196499799
Condomínio Privê I Quadra 1 Conjunto I,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7212596745363,-47.8587687257793
Condomínio Privê I Quadra 1,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.718804998658,-47.8622500122815
Condomínio Privê I Quadra 1 Conjunto H,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7209149960992,-47.8595699825601
Condomínio Privê I Quadra 1 Conjunto R,3495,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7228651111423,-47.8511266622474
Rodovia DF-005,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7146542683459,-47.8741502163569
SMLN ML Trecho 10 Conjunto 1,3200000,1955,1,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7766656263672,-47.8121055164905
Condomínio Privê I Quadra 1 Conjunto E,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7209799977583,-47.8620499781622
Condomínio Privê I Quadra 1 Conjunto O,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7220150161171,-47.8536399956111
Condomínio Privê I Quadra 1 Conjunto J,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7213560329951,-47.8579167895574
Condomínio Privê II Quadra 2 Conjunto A,5999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8053038156871,-48.091769448414
Condomínio Privê I Quadra 1 Conjunto N,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7218749964246,-47.854495033554
Condomínio Privê I Quadra 1,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.718804998658,-47.8622500122815
Condomínio Privê I Quadra 1 Conjunto B,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7188899911562,-47.8643200070897
Condomínio Privê I Quadra 1 Conjunto B,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7188899911562,-47.8643200070897
Rodovia DF-015,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7580599867543,-47.7775297074087
Condomínio Privê I Quadra 1 Conjunto D,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.718804998658,-47.8622500122815
Condomínio Privê I Quadra 1 Conjunto H,4999,1000,NA,NA,0,0,0,setor_de_mansoes_do_lago_norte,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7209149960992,-47.8595699825601
Condomínio Boa Sorte,285000,384,500,150,0,0,0,setor_hab_contagem,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6465099941224,-47.7648649959661
Condomínio Residencial Sobradinho III Conjunto A,199000,370,NA,NA,0,0,0,setor_hab_contagem,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6449349926063,-47.8355800117532
Área Especial 1,18800,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,18797,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,18797,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,4999,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,18797,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Quadra 9,1700000,2000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6424983634136,-47.8028806229771
Área Especial 1,4999,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,18800,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,4999,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1,3498,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Quadra 15,1699999,2000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6462549956731,-47.7777250147321
Quadra 5,950000,220,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6640000085644,-47.8079449608028
Área Especial 1,18800,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Setor Central,5918,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Setor Central,5925,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Setor Central,5899,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Quadra 19,1700000,2000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633269981776,-47.84319999993
Setor Central,5942,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Área Especial 1,3493,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Setor Central,5914,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Setor Central,5903,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Setor Central,5914,1000,NA,NA,0,0,0,setor_central,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8635599999999,-48.07931
Área Especial 1 Chácara 6,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Praça 1 Comércio,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Setor Sul,1900000,2000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8887639202098,-48.1092296478879
Praça 1 Comércio,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Praça 1 Comércio,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 6,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Praça 1 Comércio,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Quadra 2 Comércio,850000,781,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.653548410152,-47.7865757315006
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Quadra 3,1750000,2000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6640619109004,-47.8065745138651
Praça 1 Comércio,5999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Quadra 9 Conjunto E,1750000,2000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6396303545752,-47.8068931936716
Praça 1 Comércio,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950399796455,-47.8509299586764
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
Área Especial 1 Chácara 7,4999,1000,NA,NA,0,0,0,setor_sul,terrenos_lotes_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6369400190361,-47.6546000119553
