endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Rua Poeta Jorge Fernandes,399900,58,1,1,2,1,2,ponta_negra,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.88281882527188,-35.1763854534047
Rua Praia Farol da Barra,550000,54,1400,800,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87665000738421,-35.179094977294596
Avenida Praia de Ponta Negra,390000,38,NA,366,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Rua Getúlio Lopes de Araújo,120000,52,1000,315,2,1,1,ponta_negra,apartamentos,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87906775599594,-35.1953911384203
Avenida Deputado Antônio Florêncio de Queiroz,740000,79,NA,NA,3,2,3,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,495000,59,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Desportista Fabrício Gomes Pedroza,480000,57,NA,NA,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8805734437879,-35.1836899576466
Avenida Deputado Antônio Florêncio de Queiroz,599000,101,1,1,3,2,3,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Vereador Manoel Coringa de Lemos,400000,57,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88364684007056,-35.1723584307478
Avenida Engenheiro Roberto Freire,230000,24,520,480,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Avenida Praia de Ponta Negra,479950,57,2500,640,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Rua Praia de Cotovelo,144999,42,350,220,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87541376008458,-35.1843792970576
Avenida Engenheiro Roberto Freire,650000,55,NA,NA,2,1,2,ponta_negra,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Avenida Deputado Antônio Florêncio de Queiroz,420000,59,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-5.87992285399227,-35.1787193581346
Rua Tenente Olavo Francisco dos Santos,700000,132,NA,600,4,2,4,ponta_negra,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.8811130379122,-35.1838200492795
Rua Miguel Godeiro Primo,449000,53,NA,1100,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8769147774862,-35.1778560909546
Rua do Golfinho,349999,56,1450,450,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88463393224266,-35.1756297071567
Rua Getúlio Lopes de Araújo,99000,49,NA,NA,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87906775599594,-35.1953911384203
Avenida Praia de Pirangi,235000,27,NA,300,1,NA,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88087748903955,-35.1796913586369
Rua Brisa do Mar,300000,60,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.88480595462061,-35.177051403494
Rua Getúlio Lopes de Araújo,110000,49,NA,280,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87906775599594,-35.1953911384203
Rua Desportista Jeremias Pinheiro da Câmara Filho,260000,53,1500,335,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88081917053615,-35.1986298126986
Rua Joaquim Eduardo de Farias,250000,57,1500,320000,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87852837622425,-35.1986694180334
Rua Vereador Manoel Sátiro,425000,60,NA,NA,2,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88153982325013,-35.1737559013262
Rua da Lagosta,430000,98,NA,NA,3,2,3,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88541315000716,-35.1777978605816
Rua da Praia,315000,78,221,1300,1,NA,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87215500225879,-35.1782400231707
Rua Praia Farol da Barra,575000,55,NA,800,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87665000738421,-35.179094977294596
Avenida Praia de Ponta Negra,450000,56,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Rua Leonora Armstrong,360000,54,NA,440,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87311500258424,-35.1805199846535
Avenida Deputado Antônio Florêncio de Queiroz,370000,50,600,250,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Vereador Manoel Sátiro,320000,55,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88153982325013,-35.1737559013262
Avenida Deputado Antônio Florêncio de Queiroz,890000,79,3500,622,2,2,4,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,830000,101,NA,NA,3,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Tenente Olavo Francisco dos Santos,600000,132,3500,700,4,2,5,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.8811130379122,-35.1838200492795
Rua Vereador Manoel Sátiro,420000,56,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88153982325013,-35.1737559013262
Avenida Deputado Antônio Florêncio de Queiroz,850000,79,NA,650,3,2,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Doutor Manoel Augusto Bezerra de Araújo,445000,60,150,400,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.8817537077891,-35.1773544210055
Avenida Deputado Antônio Florêncio de Queiroz,789990,121,3500,890,2,2,3,ponta_negra,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Carapeba,520000,102,NA,680,3,2,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88401113158849,-35.1785118440372
Avenida Engenheiro Roberto Freire,650000,55,NA,NA,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Avenida Engenheiro Roberto Freire,670000,59,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Praia de Camboinhas,230000,40,1547,399,1,NA,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87634546379863,-35.1797537603436
Avenida das Conchas,154978,63,NA,350,2,1,2,ponta_negra,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88119663635978,-35.1779112899193
Avenida Engenheiro Roberto Freire,195000,35,NA,600,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua da Lagosta,445000,96,2231,847,3,2,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.88541315000716,-35.1777978605816
Avenida Engenheiro Roberto Freire,550000,57,NA,722,1,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Sergipe,179999,40,NA,750,1,2,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.86628473954991,-35.1829620975161
Avenida Poços de Caldas,210000,47,1470,190,2,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88177056870366,-35.2006068102826
Rua Desportista Jeremias Pinheiro da Câmara Filho,310000,57,1200,347,2,NA,2,ponta_negra,apartamentos,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88081917053615,-35.1986298126986
Rua Praia Farol da Barra,550000,54,1600,800,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87665000738421,-35.179094977294596
Rua Doutor Manoel Augusto Bezerra de Araújo,465000,56,NA,600,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8817537077891,-35.1773544210055
Avenida Estrela do Mar,270000,45,NA,1295,2,NA,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88076751225393,-35.1791755258073
Rua Francisco Gurgel,750000,98,NA,NA,2,1,1,ponta_negra,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87378071867578,-35.1774396397425
Avenida Deputado Antônio Florêncio de Queiroz,480000,59,2000,438,1,1,2,ponta_negra,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,599999,101,3000,850,3,2,3,ponta_negra,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Engenheiro Roberto Freire,475000,56,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Poeta Jorge Fernandes,410000,58,NA,650,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88281882527188,-35.1763854534047
Rua Professora Francisca Ivone Cavalcanti,445000,53,NA,NA,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88378001045612,-35.1804050268514
Rua do Golfinho,269000,56,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88463393224266,-35.1756297071567
Avenida das Conchas,540000,95,NA,NA,3,2,4,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88119663635978,-35.1779112899193
Avenida Praia de Ponta Negra,390000,38,NA,360,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Avenida Engenheiro Roberto Freire,495000,56,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Joaquim Eduardo de Farias,195000,57,124800,300,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87852837622425,-35.1986694180334
Rua Professora Francisca Ivone Cavalcanti,330000,58,NA,NA,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88378001045612,-35.1804050268514
Avenida Praia de Ponta Negra,446000,58,NA,1087,1,1,1,ponta_negra,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Avenida Engenheiro Roberto Freire,560000,51,2000,720,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Praia de Porto Mirim,200000,42,NA,150,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87555534136781,-35.182555309194
Rua Doutor Osvaldo Fortes do Rego,320000,52,NA,320,2,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8871506324125,-35.1840250197119
Avenida Deputado Antônio Florêncio de Queiroz,240000,54,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Miguel Godeiro Primo,330000,43,1500,800,1,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-5.8769147774862,-35.1778560909546
Rua Miguel Godeiro Primo,430000,53,2722,1079,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8769147774862,-35.1778560909546
Avenida Deputado Antônio Florêncio de Queiroz,750000,80,2500,600,2,2,2,ponta_negra,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,495000,59,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Joaquim Eduardo de Farias,230000,55,1300,370,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87852837622425,-35.1986694180334
Avenida Estrela do Mar,375000,40,1400,436,1,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.88076751225393,-35.1791755258073
Rua Carapeba,395000,101,3000,650,3,2,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88401113158849,-35.1785118440372
Avenida Deputado Antônio Florêncio de Queiroz,890000,79,NA,550,2,2,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Engenheiro Roberto Freire,505000,55,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua da Praia,273000,74,NA,1100,1,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87215500225879,-35.1782400231707
Avenida Praia de Ponta Negra,475000,55,169,550,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Avenida Deputado Antônio Florêncio de Queiroz,440000,59,NA,432,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,900000,79,1200,600,2,2,2,ponta_negra,apartamentos,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,485000,59,NA,550,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Engenheiro Roberto Freire,340000,62,1519,1322,1,1,1,ponta_negra,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8751655985574,-35.1783951736003
Rua Doutor Osvaldo Fortes do Rego,320000,52,NA,320,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8871506324125,-35.1840250197119
Rua da Lagosta,445000,96,2231,847,3,2,3,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.88541315000716,-35.1777978605816
Avenida Praia de Ponta Negra,520000,54,1450,490,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87102499598219,-35.1816499909301
Rua Praia Farol da Barra,580000,55,1000,600,2,1,2,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87665000738421,-35.179094977294596
Avenida Engenheiro Roberto Freire,450000,58,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-5.8751655985574,-35.1783951736003
Rua Doutor Osvaldo Fortes do Rego,430000,67,NA,NA,3,2,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8871506324125,-35.1840250197119
Rua Getúlio Lopes de Araújo,105000,50,750,250,2,1,1,ponta_negra,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87906775599594,-35.1953911384203
Rua Miguel Godeiro Primo,320000,46,1650,800,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8769147774862,-35.1778560909546
Rua Professor Pedro Pinheiro de Souza,359990,52,1,1,2,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.88574722314935,-35.1817378770372
Avenida Ayrton Senna,125000,53,44300,150,2,2,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.85400978917278,-35.2059758042935
Rua Doutor Osvaldo Fortes do Rego,429990,70,1,1,3,2,2,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.8871506324125,-35.1840250197119
Rua Tenente Olavo Francisco dos Santos,750000,116,3279,700,3,2,4,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8811130379122,-35.1838200492795
Avenida Deputado Antônio Florêncio de Queiroz,480000,59,NA,472,2,1,1,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua Doutor Manoel Augusto Bezerra de Araújo,559000,56,2000,580,2,1,2,ponta_negra,apartamentos,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8817537077891,-35.1773544210055
Rua Tenente Olavo Francisco dos Santos,360000,56,195000,600,1,1,2,ponta_negra,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.8811130379122,-35.1838200492795
Rua Manoel Messias Soares,168000,38,NA,NA,1,1,1,ponta_negra,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8685949984326,-35.1872449951187
Rua da Praia,350000,72,NA,1000,1,1,2,ponta_negra,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87215500225879,-35.1782400231707
Rua Doutor Manoel Augusto Bezerra de Araújo,380000,55,NA,NA,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.8817537077891,-35.1773544210055
Avenida Deputado Antônio Florêncio de Queiroz,370000,58,1500,430,2,1,2,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Avenida Deputado Antônio Florêncio de Queiroz,600000,79,2500,370,3,2,3,ponta_negra,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.87992285399227,-35.1787193581346
Rua das Algas,550000,80,NA,NA,1,1,2,ponta_negra,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.88096502478453,-35.1785650654475
Rua Getúlio Lopes de Araújo,106000,47,21,265,2,1,1,ponta_negra,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.87906775599594,-35.1953911384203
