endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Rua Benjamin Constant,380000,58,1800,500,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua Real da Torre,1018411,123,3000,1500,4,2,5,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua Benjamin Constant,432000,51,1,1,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José Bonifácio,275000,63,105,563,2,1,1,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04980797570231,-34.9077238932202
Rua Professor Trajano de Mendonça,455000,51,2500,599,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04376977226169,-34.9092334156956
Rua Horácio Cahu,350000,60,189,750,2,1,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Rua Conselheiro Theodoro,320000,50,NA,NA,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04803062584068,-34.9149912769359
Rua Horácio Cahu,420000,53,219,700,2,2,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Rua José de Holanda,310000,46,87,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Marquês de Maricá,330000,55,160,550,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04758867601009,-34.9160674572426
Rua Conselheiro Theodoro,364999,50,1,1,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04803062584068,-34.9149912769359
Rua Conde de Irajá,270000,70,NA,790,2,1,1,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Benjamin Constant,402815,51,NA,NA,2,1,1,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,435000,73,150,650,3,1,3,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Benjamin Constant,430000,52,1,1,2,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,315000,100,NA,850,3,1,3,torre,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,330000,43,NA,350,2,1,1,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Torre,350000,53,189,650,2,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Rua Doutor Vicente Ferreira,445000,64,NA,NA,3,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04423998717416,-34.9109550029556
Rua Conde de Irajá,580000,112,346,850,3,2,3,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Real da Torre,690000,240,2000,1250,3,2,4,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua Vitoriano Palhares,380000,75,210,700,3,1,3,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0436415862963,-34.9091590007483
Torre,415000,50,NA,500,2,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Rua Dom Manoel da Costa,420000,64,1800,450,3,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04768499128878,-34.910649985499
Rua Laura Campelo,620000,88,300,1027,3,2,1,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04597434821303,-34.9120817083983
Rua Conselheiro Theodoro,260000,90,NA,150,3,2,3,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04803062584068,-34.9149912769359
Rua Real da Torre,850000,97,NA,NA,3,2,3,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua José de Holanda,300000,43,NA,NA,3,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.04466551040236,-34.9073037440667
Rua Horácio Cahu,350000,54,190,650,2,1,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Rua Doutor Vicente Ferreira,521000,75,2500,699,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04423998717416,-34.9109550029556
Rua José de Holanda,340000,42,144,300,2,1,1,torre,apartamentos,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,370000,56,160,625,2,1,1,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua José de Holanda,320001,44,1500,300,2,1,2,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Real da Torre,789000,97,1,1,3,2,3,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua Pio IX,280000,65,NA,500,2,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04523999013251,-34.9112399876636
Rua José de Holanda,300006,43,149,300,2,1,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,311000,45,1900,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,400000,64,1998,687,3,2,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua José de Holanda,340000,42,1,1,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,310000,43,1200,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Dom Manoel da Costa,380000,101,1900,650,3,2,3,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04768499128878,-34.910649985499
Avenida Beira Rio Governador Eduardo Campos,560000,198,3360,1800,4,2,1,torre,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.10162296279278,-34.9253595337192
Rua Laura Campelo,620000,88,300,1027,3,2,3,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04597434821303,-34.9120817083983
Rua Padre Anchieta,470000,80,NA,840,3,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0471150009181,-34.9062900128338
Rua Benjamin Constant,780000,88,3463,652,3,2,3,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Avenida Beira Rio Governador Eduardo Campos,789000,112,2100,599,4,2,4,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.10162296279278,-34.9253595337192
Rua Real da Torre,770000,97,3300,835,3,2,3,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Torre,320000,70,117,624,2,1,2,torre,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Rua José de Holanda,320000,43,120,300,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,399999,43,1,1,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,300000,43,149,300,2,1,1,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Benjamin Constant,405000,48,1,1,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,320000,44,1500,300,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,330000,44,NA,350,2,1,1,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Laura Campelo,395000,70,178,590,3,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04597434821303,-34.9120817083983
Rua José de Holanda,300000,44,NA,NA,2,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,315000,43,149,300,2,1,1,torre,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José Bonifácio,250000,59,106,350,2,1,1,torre,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04980797570231,-34.9077238932202
Rua Padre Anchieta,470000,80,1400,700,2,2,3,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0471150009181,-34.9062900128338
Rua Dom Manoel da Costa,415000,65,NA,450,3,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04768499128878,-34.910649985499
Rua Pessoa de Melo,650000,100,3636,720,3,2,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05158702197836,-34.9074432574802
Rua Horácio Cahu,420000,53,919,700,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Torre,260000,69,NA,NA,2,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Rua Real da Torre,550000,87,185,690,3,2,3,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua José de Holanda,299900,44,NA,NA,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,320000,44,1280,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,500000,84,3000,1000,3,2,3,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua José de Holanda,320000,44,NA,300,2,1,1,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,459000,52,NA,NA,2,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Benjamin Constant,402000,47,1,1,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,330000,44,NA,350,2,1,1,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,311000,45,1900,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Torre,340000,60,189,750,2,1,2,torre,apartamentos,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Rua Dom Manoel da Costa,420000,69,1860,610,3,1,2,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04768499128878,-34.910649985499
Rua Conde de Irajá,265000,90,1300,250,2,1,1,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Real da Torre,851839,97,1,1,3,2,1,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua José de Holanda,300000,43,1,1,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,445000,73,NA,NA,3,1,3,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Neto Campelo,485000,62,1,1,3,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04666499749136,-34.9077949835489
Rua Padre Landim,430000,111,168,630,4,1,3,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04877592529424,-34.912362180787
Rua José de Holanda,475000,80,NA,753,3,1,3,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua João de Deus,343385,50,100,10,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04713961981254,-34.9108738640582
Rua José de Holanda,580000,65,150,750,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,429000,52,2000,602,2,1,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,450000,74,1500,670,3,1,3,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Horácio Cahu,350001,54,1890,600,2,1,2,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Rua Conde de Irajá,460000,76,2000,670,3,1,3,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Real da Torre,988000,123,100,100,3,2,1,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua Horácio Cahu,450000,60,NA,NA,3,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Rua Real da Torre,770000,97,3500,841,3,2,3,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.05362985319002,-34.9086711687601
Rua João de Deus,330000,50,NA,NA,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04713961981254,-34.9108738640582
Rua Laura Campelo,620000,88,300,1027,3,2,1,torre,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04597434821303,-34.9120817083983
Rua José de Holanda,340000,42,145,300,2,1,2,torre,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conselheiro Theodoro,360000,50,NA,NA,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04803062584068,-34.9149912769359
Rua Benjamin Constant,369000,49,1,1,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,299900,43,100,300,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-8.04466551040236,-34.9073037440667
Rua Neto Campelo,1890000,198,6300,1600,4,3,5,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-8.04666499749136,-34.9077949835489
Rua Neto Campelo,634000,82,NA,NA,3,2,3,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04666499749136,-34.9077949835489
Rua José de Holanda,475000,80,175,750,3,1,3,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,450008,50,98,548,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Conde de Irajá,369000,60,1900,460,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua José de Holanda,330000,102,1400,700,3,1,2,torre,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Benjamin Constant,425000,49,2500,599,2,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José Bonifácio,309999,62,105,563,2,1,2,torre,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04980797570231,-34.9077238932202
Praça Professor Barreto Campello,350000,60,NA,NA,2,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0479843695123,-34.9148345442241
Rua Benjamin Constant,400000,50,1700,500,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua José de Holanda,300000,43,45,300,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua José de Holanda,320000,44,1500,300,2,1,2,torre,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Neto Campelo,510000,62,1,1,3,1,1,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04666499749136,-34.9077949835489
Rua Marquês de Maricá,230000,86,880,580,3,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04758867601009,-34.9160674572426
Rua José de Holanda,300000,45,1900,300,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04466551040236,-34.9073037440667
Rua Conde de Irajá,270000,72,NA,790,2,1,2,torre,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04549641687322,-34.9037666714584
Rua Benjamin Constant,380000,51,NA,550,2,1,2,torre,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04507441608804,-34.9067865479159
Rua Horácio Cahu,450000,60,NA,650,3,1,1,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.04594008303462,-34.9125634644403
Torre,470000,71,NA,NA,3,NA,2,torre,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
Torre,450000,61,115,615,3,1,2,torre,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.04584999999997,-34.911049999999904
